dataset,train_instance_count,test_instance_count,train_label_values,test_label_values,values_dtype,labels_blob_presence,instance_level_binary_label_compatible,minimum_attainable_conformal_p,abstained_n_train_lt5,dataset_train_normal_count_metadata,dataset_test_total_count_metadata
PigAirwayPressure_normal_30,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigAirwayPressure_normal_31,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigAirwayPressure_normal_32,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigAirwayPressure_normal_33,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigAirwayPressure_normal_34,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigAirwayPressure_normal_35,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigAirwayPressure_normal_36,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigAirwayPressure_normal_37,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigAirwayPressure_normal_38,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigAirwayPressure_normal_39,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigAirwayPressure_normal_4,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigAirwayPressure_normal_40,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigAirwayPressure_normal_41,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigAirwayPressure_normal_42,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigAirwayPressure_normal_43,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigAirwayPressure_normal_44,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigAirwayPressure_normal_45,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigAirwayPressure_normal_46,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigAirwayPressure_normal_47,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigAirwayPressure_normal_48,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigAirwayPressure_normal_49,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigAirwayPressure_normal_5,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigAirwayPressure_normal_50,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigAirwayPressure_normal_51,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigAirwayPressure_normal_52,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigAirwayPressure_normal_6,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigAirwayPressure_normal_7,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigAirwayPressure_normal_8,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigAirwayPressure_normal_9,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigArtPressure_normal_1,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigArtPressure_normal_10,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigArtPressure_normal_11,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigArtPressure_normal_12,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigArtPressure_normal_13,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigArtPressure_normal_14,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigArtPressure_normal_15,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigArtPressure_normal_16,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigArtPressure_normal_17,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigArtPressure_normal_18,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigArtPressure_normal_19,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigArtPressure_normal_2,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigArtPressure_normal_20,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigArtPressure_normal_21,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigArtPressure_normal_22,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigArtPressure_normal_23,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigArtPressure_normal_24,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigArtPressure_normal_25,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigArtPressure_normal_26,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigArtPressure_normal_27,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigArtPressure_normal_28,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigArtPressure_normal_29,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigArtPressure_normal_3,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigArtPressure_normal_30,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigArtPressure_normal_31,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigArtPressure_normal_32,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigArtPressure_normal_33,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigArtPressure_normal_34,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigArtPressure_normal_35,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigArtPressure_normal_36,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigArtPressure_normal_37,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigArtPressure_normal_38,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigArtPressure_normal_39,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigArtPressure_normal_4,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigArtPressure_normal_40,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigArtPressure_normal_41,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigArtPressure_normal_42,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigArtPressure_normal_43,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigArtPressure_normal_44,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigArtPressure_normal_45,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigArtPressure_normal_46,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigArtPressure_normal_47,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigArtPressure_normal_48,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigArtPressure_normal_49,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigArtPressure_normal_5,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigArtPressure_normal_50,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigArtPressure_normal_51,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigArtPressure_normal_52,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigArtPressure_normal_6,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigArtPressure_normal_7,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigArtPressure_normal_8,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigArtPressure_normal_9,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigCVP_normal_1,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigCVP_normal_10,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigCVP_normal_11,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigCVP_normal_12,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigCVP_normal_13,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigCVP_normal_14,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigCVP_normal_15,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigCVP_normal_16,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigCVP_normal_17,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigCVP_normal_18,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigCVP_normal_19,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigCVP_normal_2,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigCVP_normal_20,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigCVP_normal_21,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigCVP_normal_22,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigCVP_normal_23,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigCVP_normal_24,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigCVP_normal_25,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigCVP_normal_26,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigCVP_normal_27,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigCVP_normal_28,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigCVP_normal_29,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigCVP_normal_3,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigCVP_normal_30,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigCVP_normal_31,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigCVP_normal_32,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigCVP_normal_33,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigCVP_normal_34,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigCVP_normal_35,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigCVP_normal_36,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigCVP_normal_37,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigCVP_normal_38,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigCVP_normal_39,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigCVP_normal_4,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigCVP_normal_40,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigCVP_normal_41,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigCVP_normal_42,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigCVP_normal_43,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigCVP_normal_44,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigCVP_normal_45,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigCVP_normal_46,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigCVP_normal_47,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigCVP_normal_48,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigCVP_normal_49,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigCVP_normal_5,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigCVP_normal_50,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigCVP_normal_51,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigCVP_normal_52,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigCVP_normal_6,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigCVP_normal_7,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigCVP_normal_8,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigCVP_normal_9,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
Plane_normal_1,24,50,0,0 1,float32,not_used_for_instance_policy,1,0.04,0,24,50
Plane_normal_2,24,50,0,0 1,float32,not_used_for_instance_policy,1,0.04,0,24,50
Plane_normal_3,24,50,0,0 1,float32,not_used_for_instance_policy,1,0.04,0,24,50
Plane_normal_4,24,50,0,0 1,float32,not_used_for_instance_policy,1,0.04,0,24,50
Plane_normal_5,24,50,0,0 1,float32,not_used_for_instance_policy,1,0.04,0,24,50
Plane_normal_6,24,50,0,0 1,float32,not_used_for_instance_policy,1,0.04,0,24,50
Plane_normal_7,24,50,0,0 1,float32,not_used_for_instance_policy,1,0.04,0,24,50
PowerCons_normal_1,144,150,0,0 1,float32,not_used_for_instance_policy,1,0.006896551724137931,0,144,150
PowerCons_normal_2,144,150,0,0 1,float32,not_used_for_instance_policy,1,0.006896551724137931,0,144,150
ProximalPhalanxOutlineAgeGroup_normal_1,71,50,0,0 1,float32,not_used_for_instance_policy,1,0.013888888888888888,0,71,50
ProximalPhalanxOutlineAgeGroup_normal_2,181,200,0,0 1,float32,not_used_for_instance_policy,1,0.005494505494505495,0,181,200
ProximalPhalanxOutlineAgeGroup_normal_3,231,250,0,0 1,float32,not_used_for_instance_policy,1,0.004310344827586207,0,231,250
ProximalPhalanxOutlineCorrect_normal_0,228,250,0,0 1,float32,not_used_for_instance_policy,1,0.004366812227074236,0,228,250
ProximalPhalanxOutlineCorrect_normal_1,484,600,0,0 1,float32,not_used_for_instance_policy,1,0.002061855670103093,0,484,600
ProximalPhalanxTW_normal_3,14,50,0,0 1,float32,not_used_for_instance_policy,1,0.06666666666666667,0,14,50
ProximalPhalanxTW_normal_4,140,150,0,0 1,float32,not_used_for_instance_policy,1,0.0070921985815602835,0,140,150
ProximalPhalanxTW_normal_5,78,100,0,0 1,float32,not_used_for_instance_policy,1,0.012658227848101266,0,78,100
ProximalPhalanxTW_normal_6,24,50,0,0 1,float32,not_used_for_instance_policy,1,0.04,0,24,50
ProximalPhalanxTW_normal_7,24,50,0,0 1,float32,not_used_for_instance_policy,1,0.04,0,24,50
ProximalPhalanxTW_normal_8,201,250,0,0 1,float32,not_used_for_instance_policy,1,0.0049504950495049506,0,201,250
RefrigerationDevices_normal_1,200,250,0,0 1,float32,not_used_for_instance_policy,1,0.004975124378109453,0,200,250
RefrigerationDevices_normal_2,200,250,0,0 1,float32,not_used_for_instance_policy,1,0.004975124378109453,0,200,250
RefrigerationDevices_normal_3,200,250,0,0 1,float32,not_used_for_instance_policy,1,0.004975124378109453,0,200,250
Rock_normal_1,20,50,0,0 1,float32,not_used_for_instance_policy,1,0.047619047619047616,0,20,50
Rock_normal_2,11,50,0,0 1,float32,not_used_for_instance_policy,1,0.08333333333333333,0,11,50
Rock_normal_3,8,50,0,0 1,float32,not_used_for_instance_policy,1,0.1111111111111111,0,8,50
Rock_normal_4,15,50,0,0 1,float32,not_used_for_instance_policy,1,0.0625,0,15,50
ScreenType_normal_1,200,250,0,0 1,float32,not_used_for_instance_policy,1,0.004975124378109453,0,200,250
ScreenType_normal_2,200,250,0,0 1,float32,not_used_for_instance_policy,1,0.004975124378109453,0,200,250
ScreenType_normal_3,200,250,0,0 1,float32,not_used_for_instance_policy,1,0.004975124378109453,0,200,250
SemgHandGenderCh2_normal_1,432,550,0,0 1,float32,not_used_for_instance_policy,1,0.0023094688221709007,0,432,550
SemgHandGenderCh2_normal_2,288,350,0,0 1,float32,not_used_for_instance_policy,1,0.0034602076124567475,0,288,350
SemgHandMovementCh2_normal_1,120,150,0,0 1,float32,not_used_for_instance_policy,1,0.008264462809917356,0,120,150
SemgHandMovementCh2_normal_2,120,150,0,0 1,float32,not_used_for_instance_policy,1,0.008264462809917356,0,120,150
SemgHandMovementCh2_normal_3,120,150,0,0 1,float32,not_used_for_instance_policy,1,0.008264462809917356,0,120,150
SemgHandMovementCh2_normal_4,120,150,0,0 1,float32,not_used_for_instance_policy,1,0.008264462809917356,0,120,150
SemgHandMovementCh2_normal_5,120,150,0,0 1,float32,not_used_for_instance_policy,1,0.008264462809917356,0,120,150
SemgHandMovementCh2_normal_6,120,150,0,0 1,float32,not_used_for_instance_policy,1,0.008264462809917356,0,120,150
SemgHandSubjectCh2_normal_1,144,150,0,0 1,float32,not_used_for_instance_policy,1,0.006896551724137931,0,144,150
SemgHandSubjectCh2_normal_2,144,150,0,0 1,float32,not_used_for_instance_policy,1,0.006896551724137931,0,144,150
SemgHandSubjectCh2_normal_3,144,150,0,0 1,float32,not_used_for_instance_policy,1,0.006896551724137931,0,144,150
SemgHandSubjectCh2_normal_4,144,150,0,0 1,float32,not_used_for_instance_policy,1,0.006896551724137931,0,144,150
SemgHandSubjectCh2_normal_5,144,150,0,0 1,float32,not_used_for_instance_policy,1,0.006896551724137931,0,144,150
ShakeGestureWiimoteZ_normal_1,8,50,0,0 1,float32,not_used_for_instance_policy,1,0.1111111111111111,0,8,50
ShakeGestureWiimoteZ_normal_10,8,50,0,0 1,float32,not_used_for_instance_policy,1,0.1111111111111111,0,8,50
ShakeGestureWiimoteZ_normal_2,8,50,0,0 1,float32,not_used_for_instance_policy,1,0.1111111111111111,0,8,50
ShakeGestureWiimoteZ_normal_3,8,50,0,0 1,float32,not_used_for_instance_policy,1,0.1111111111111111,0,8,50
ShakeGestureWiimoteZ_normal_4,8,50,0,0 1,float32,not_used_for_instance_policy,1,0.1111111111111111,0,8,50
ShakeGestureWiimoteZ_normal_5,8,50,0,0 1,float32,not_used_for_instance_policy,1,0.1111111111111111,0,8,50
ShakeGestureWiimoteZ_normal_6,8,50,0,0 1,float32,not_used_for_instance_policy,1,0.1111111111111111,0,8,50
ShakeGestureWiimoteZ_normal_7,8,50,0,0 1,float32,not_used_for_instance_policy,1,0.1111111111111111,0,8,50
ShakeGestureWiimoteZ_normal_8,8,50,0,0 1,float32,not_used_for_instance_policy,1,0.1111111111111111,0,8,50
ShakeGestureWiimoteZ_normal_9,8,50,0,0 1,float32,not_used_for_instance_policy,1,0.1111111111111111,0,8,50
ShapeletSim_normal_0,80,100,0,0 1,float32,not_used_for_instance_policy,1,0.012345679012345678,0,80,100
ShapeletSim_normal_1,80,100,0,0 1,float32,not_used_for_instance_policy,1,0.012345679012345678,0,80,100
ShapesAll_normal_1,16,50,0,0 1,float32,not_used_for_instance_policy,1,0.058823529411764705,0,16,50
ShapesAll_normal_10,16,50,0,0 1,float32,not_used_for_instance_policy,1,0.058823529411764705,0,16,50
ShapesAll_normal_11,16,50,0,0 1,float32,not_used_for_instance_policy,1,0.058823529411764705,0,16,50
ShapesAll_normal_12,16,50,0,0 1,float32,not_used_for_instance_policy,1,0.058823529411764705,0,16,50
ShapesAll_normal_13,16,50,0,0 1,float32,not_used_for_instance_policy,1,0.058823529411764705,0,16,50
ShapesAll_normal_14,16,50,0,0 1,float32,not_used_for_instance_policy,1,0.058823529411764705,0,16,50
ShapesAll_normal_15,16,50,0,0 1,float32,not_used_for_instance_policy,1,0.058823529411764705,0,16,50
ShapesAll_normal_16,16,50,0,0 1,float32,not_used_for_instance_policy,1,0.058823529411764705,0,16,50
ShapesAll_normal_17,16,50,0,0 1,float32,not_used_for_instance_policy,1,0.058823529411764705,0,16,50
ShapesAll_normal_18,16,50,0,0 1,float32,not_used_for_instance_policy,1,0.058823529411764705,0,16,50
ShapesAll_normal_19,16,50,0,0 1,float32,not_used_for_instance_policy,1,0.058823529411764705,0,16,50
ShapesAll_normal_2,16,50,0,0 1,float32,not_used_for_instance_policy,1,0.058823529411764705,0,16,50
ShapesAll_normal_20,16,50,0,0 1,float32,not_used_for_instance_policy,1,0.058823529411764705,0,16,50
ShapesAll_normal_21,16,50,0,0 1,float32,not_used_for_instance_policy,1,0.058823529411764705,0,16,50
ShapesAll_normal_22,16,50,0,0 1,float32,not_used_for_instance_policy,1,0.058823529411764705,0,16,50
ShapesAll_normal_23,16,50,0,0 1,float32,not_used_for_instance_policy,1,0.058823529411764705,0,16,50
ShapesAll_normal_24,16,50,0,0 1,float32,not_used_for_instance_policy,1,0.058823529411764705,0,16,50
ShapesAll_normal_25,16,50,0,0 1,float32,not_used_for_instance_policy,1,0.058823529411764705,0,16,50
ShapesAll_normal_26,16,50,0,0 1,float32,not_used_for_instance_policy,1,0.058823529411764705,0,16,50
ShapesAll_normal_27,16,50,0,0 1,float32,not_used_for_instance_policy,1,0.058823529411764705,0,16,50
ShapesAll_normal_28,16,50,0,0 1,float32,not_used_for_instance_policy,1,0.058823529411764705,0,16,50
ShapesAll_normal_29,16,50,0,0 1,float32,not_used_for_instance_policy,1,0.058823529411764705,0,16,50
ShapesAll_normal_3,16,50,0,0 1,float32,not_used_for_instance_policy,1,0.058823529411764705,0,16,50
ShapesAll_normal_30,16,50,0,0 1,float32,not_used_for_instance_policy,1,0.058823529411764705,0,16,50
ShapesAll_normal_31,16,50,0,0 1,float32,not_used_for_instance_policy,1,0.058823529411764705,0,16,50
ShapesAll_normal_32,16,50,0,0 1,float32,not_used_for_instance_policy,1,0.058823529411764705,0,16,50
ShapesAll_normal_33,16,50,0,0 1,float32,not_used_for_instance_policy,1,0.058823529411764705,0,16,50
ShapesAll_normal_34,16,50,0,0 1,float32,not_used_for_instance_policy,1,0.058823529411764705,0,16,50
ShapesAll_normal_35,16,50,0,0 1,float32,not_used_for_instance_policy,1,0.058823529411764705,0,16,50
ShapesAll_normal_36,16,50,0,0 1,float32,not_used_for_instance_policy,1,0.058823529411764705,0,16,50
ShapesAll_normal_37,16,50,0,0 1,float32,not_used_for_instance_policy,1,0.058823529411764705,0,16,50
ShapesAll_normal_38,16,50,0,0 1,float32,not_used_for_instance_policy,1,0.058823529411764705,0,16,50
ShapesAll_normal_39,16,50,0,0 1,float32,not_used_for_instance_policy,1,0.058823529411764705,0,16,50
ShapesAll_normal_4,16,50,0,0 1,float32,not_used_for_instance_policy,1,0.058823529411764705,0,16,50
ShapesAll_normal_40,16,50,0,0 1,float32,not_used_for_instance_policy,1,0.058823529411764705,0,16,50
ShapesAll_normal_41,16,50,0,0 1,float32,not_used_for_instance_policy,1,0.058823529411764705,0,16,50
ShapesAll_normal_42,16,50,0,0 1,float32,not_used_for_instance_policy,1,0.058823529411764705,0,16,50
ShapesAll_normal_43,16,50,0,0 1,float32,not_used_for_instance_policy,1,0.058823529411764705,0,16,50
ShapesAll_normal_44,16,50,0,0 1,float32,not_used_for_instance_policy,1,0.058823529411764705,0,16,50
ShapesAll_normal_45,16,50,0,0 1,float32,not_used_for_instance_policy,1,0.058823529411764705,0,16,50
ShapesAll_normal_46,16,50,0,0 1,float32,not_used_for_instance_policy,1,0.058823529411764705,0,16,50
ShapesAll_normal_47,16,50,0,0 1,float32,not_used_for_instance_policy,1,0.058823529411764705,0,16,50
ShapesAll_normal_48,16,50,0,0 1,float32,not_used_for_instance_policy,1,0.058823529411764705,0,16,50
ShapesAll_normal_49,16,50,0,0 1,float32,not_used_for_instance_policy,1,0.058823529411764705,0,16,50
ShapesAll_normal_5,16,50,0,0 1,float32,not_used_for_instance_policy,1,0.058823529411764705,0,16,50
ShapesAll_normal_50,16,50,0,0 1,float32,not_used_for_instance_policy,1,0.058823529411764705,0,16,50
ShapesAll_normal_51,16,50,0,0 1,float32,not_used_for_instance_policy,1,0.058823529411764705,0,16,50
ShapesAll_normal_52,16,50,0,0 1,float32,not_used_for_instance_policy,1,0.058823529411764705,0,16,50
ShapesAll_normal_53,16,50,0,0 1,float32,not_used_for_instance_policy,1,0.058823529411764705,0,16,50
ShapesAll_normal_54,16,50,0,0 1,float32,not_used_for_instance_policy,1,0.058823529411764705,0,16,50
ShapesAll_normal_55,16,50,0,0 1,float32,not_used_for_instance_policy,1,0.058823529411764705,0,16,50
ShapesAll_normal_56,16,50,0,0 1,float32,not_used_for_instance_policy,1,0.058823529411764705,0,16,50
ShapesAll_normal_57,16,50,0,0 1,float32,not_used_for_instance_policy,1,0.058823529411764705,0,16,50
ShapesAll_normal_58,16,50,0,0 1,float32,not_used_for_instance_policy,1,0.058823529411764705,0,16,50
ShapesAll_normal_59,16,50,0,0 1,float32,not_used_for_instance_policy,1,0.058823529411764705,0,16,50
ShapesAll_normal_6,16,50,0,0 1,float32,not_used_for_instance_policy,1,0.058823529411764705,0,16,50
ShapesAll_normal_60,16,50,0,0 1,float32,not_used_for_instance_policy,1,0.058823529411764705,0,16,50
ShapesAll_normal_7,16,50,0,0 1,float32,not_used_for_instance_policy,1,0.058823529411764705,0,16,50
ShapesAll_normal_8,16,50,0,0 1,float32,not_used_for_instance_policy,1,0.058823529411764705,0,16,50
ShapesAll_normal_9,16,50,0,0 1,float32,not_used_for_instance_policy,1,0.058823529411764705,0,16,50
SmallKitchenAppliances_normal_1,200,250,0,0 1,float32,not_used_for_instance_policy,1,0.004975124378109453,0,200,250
SmallKitchenAppliances_normal_2,200,250,0,0 1,float32,not_used_for_instance_policy,1,0.004975124378109453,0,200,250
SmallKitchenAppliances_normal_3,200,250,0,0 1,float32,not_used_for_instance_policy,1,0.004975124378109453,0,200,250
SmoothSubspace_normal_1,80,100,0,0 1,float32,not_used_for_instance_policy,1,0.012345679012345678,0,80,100
SmoothSubspace_normal_2,80,100,0,0 1,float32,not_used_for_instance_policy,1,0.012345679012345678,0,80,100
SmoothSubspace_normal_3,80,100,0,0 1,float32,not_used_for_instance_policy,1,0.012345679012345678,0,80,100
SonyAIBORobotSurface1_normal_1,279,350,0,0 1,float32,not_used_for_instance_policy,1,0.0035714285714285713,0,279,350
SonyAIBORobotSurface1_normal_2,217,250,0,0 1,float32,not_used_for_instance_policy,1,0.0045871559633027525,0,217,250
SonyAIBORobotSurface2_normal_1,300,350,0,0 1,float32,not_used_for_instance_policy,1,0.0033222591362126247,0,300,350
SonyAIBORobotSurface2_normal_2,483,600,0,0 1,float32,not_used_for_instance_policy,1,0.002066115702479339,0,483,600
StarLightCurves_normal_1,1063,1350,0,0 1,float32,not_used_for_instance_policy,1,0.0009398496240601503,0,1063,1350
StarLightCurves_normal_2,2064,2600,0,0 1,float32,not_used_for_instance_policy,1,0.00048426150121065375,0,2064,2600
StarLightCurves_normal_3,4261,5400,0,0 1,float32,not_used_for_instance_policy,1,0.0002346316283435007,0,4261,5400
Strawberry_normal_1,280,350,0,0 1,float32,not_used_for_instance_policy,1,0.0035587188612099642,0,280,350
Strawberry_normal_2,505,600,0,0 1,float32,not_used_for_instance_policy,1,0.001976284584980237,0,505,600
